# Ps Pf beta Deff
2.75 7.5 0.998651767036137 0.21965993524947622
2.75 8.0 0.9962423224087691 0.2223658097120974
3.00 0.5 0.9866456541578914 2.519033786103919
3.00 1.0 1.004231122611637 0.6473604035323867
3.00 1.5 1.0077709057668967 0.25810623630687185
3.00 2.0 0.9885914789503101 0.18150397399330356
3.00 2.5 1.0203246176912113 0.11717779810352288
3.00 3.0 0.9623683183679562 0.1686268831648561
3.00 3.5 0.9900592982987966 0.1416227708734267
3.00 4.0 0.9993458998959658 0.13652936692978876
3.00 4.5 1.0089090169222579 0.13503703794075295
3.00 5.0 0.9916218390612817 0.16644476732974328
3.00 5.5 1.0041781069863773 0.16395391393213252
3.00 6.0 0.9633349319570159 0.23260819815484243
3.00 6.5 0.9347775741031896 0.2987951728806199
3.00 7.0 1.0208078329630321 0.1681713393840019
3.00 7.5 0.994098337205475 0.21479387826591292
3.00 8.0 0.9995940156742131 0.22258920215052405
3.25 0.5 0.995033113951945 2.818553364822295
3.25 1.0 0.9714329516433511 0.9398824940327489
3.25 1.5 1.0341660432136521 0.22843803247141442
3.25 2.0 0.9739449175976624 0.19861174273888588
3.25 2.5 1.004573563677997 0.13030423311033532
3.25 3.0 1.0045266682149887 0.11787676467437772
3.25 3.5 1.0114360166296916 0.11252320557519382
3.25 4.0 0.961742322168617 0.16804605742428025
3.25 4.5 0.9990656937544323 0.13092699321473006
3.25 5.0 0.9732395347983492 0.1682821321203996
3.25 5.5 1.0175890363798228 0.13326432650708256
3.25 6.0 1.0056123786570523 0.15485514391840824
3.25 6.5 1.0385164782760468 0.13472907858842434
3.25 7.0 1.0083355075463063 0.17267483278205834
3.25 7.5 1.0168230505498077 0.17531725310228233
3.25 8.0 0.9984846188788142 0.20883877876413087
3.50 0.5 0.989356688854148 3.3789183426999037
3.50 1.0 0.9787850656188222 1.0100675268227406
3.50 1.5 0.9742386361259576 0.40200688168384563
3.50 2.0 0.9857153007157888 0.19819967395780566
3.50 2.5 0.9734611631407569 0.1543583001388892
3.50 3.0 1.0324705078111607 0.0885215614949931
3.50 3.5 0.9876593788110261 0.1245823238366772
