lp_w,Pf_Ps,alpha,beta,trap_frac,mean_vx
2.25,0.625,2.0100950471365873,0.9158018169799709,0.24845555555555557,-0.7465384517936319
2.25,0.75,2.0174413030734826,0.9759432656140377,0.21775555555555556,-0.5471894155281989
2.25,0.875,1.9933043675139652,0.8841084628175706,0.19721111111111111,-0.3836527471715367
2.25,1.0,1.7908868116360561,0.947788192668065,0.18103333333333332,-0.16803378279375467
2.25,1.125,1.3312745297905137,0.920151464646453,0.16574444444444444,0.04676373534720705
2.25,1.25,1.8980519135848908,0.9876002805438953,0.1522,0.3262749325672217
2.25,1.375,1.9312177757214288,0.93704507844571,0.1416888888888889,0.5450538525348914
2.25,1.5,1.9703267834435092,0.9810915723956157,0.13093333333333335,0.8146503696377053
2.25,1.625,1.9835382225104592,0.9323794219372231,0.12065555555555556,1.0786464592832115
2.25,1.75,1.980434938373964,0.9307456152528423,0.11303333333333333,1.3400450846419147
2.25,1.875,1.9851318323034326,0.9720868590152772,0.10686666666666667,1.5742015721148384
2.25,2.0,1.9941677773196087,0.9300808753378259,0.09875555555555555,1.8507362044452516
2.5,0.125,1.7485695304526743,0.9867731500949812,0.37087777777777775,-0.611618911159205
2.5,0.25,2.0014522195327373,1.0075598032502828,0.3536666666666667,-1.0205573991098857
2.5,0.375,2.0316417663148907,0.9683229719534362,0.3104777777777778,-1.0686341551067304
2.5,0.5,2.034028255129579,0.9440167255728417,0.2769666666666667,-1.0172920394545666
2.5,0.625,2.027326697077914,0.9564107418229831,0.24714444444444444,-0.9126276247436463
2.5,0.75,2.0234406589363902,0.8561500365180252,0.22056666666666666,-0.6625796069384028
2.5,0.875,2.009208493193734,0.8915836393194574,0.19904444444444444,-0.4666557288830346
2.5,1.0,1.882689690708314,0.9897007456652126,0.17833333333333334,-0.18122108484879276
2.5,1.125,1.1823792146983008,0.9452136313512485,0.16448888888888888,0.026091090072142293
2.5,1.25,1.8705947396244675,0.9539288879691763,0.14953333333333332,0.33097734334926304
2.5,1.375,1.9454207214338444,0.9957879663990334,0.13786666666666667,0.6356698131673567
2.5,1.5,1.9788132265172336,0.9757393596673686,0.12852222222222223,0.87490448729854
