# G = 0.0
# D = 0.01
lp_w,Pf_Ps,alpha,beta,D_eff,mean_vx
3.75,0.375,2.02641831364268,0.8957473783276746,0.6887389440333183,-2.0724038656427206
3.75,0.5,2.026772392107784,0.8954097961523628,0.3480048171226625,-1.84572115772833
3.75,0.625,2.0301828071404064,0.8356113932557881,0.2915282726657794,-1.5996911960137417
3.75,0.75,2.0245743787744104,0.8100740847768336,0.2667354022664848,-1.224942135999195
3.75,0.875,2.0224066990325924,0.8841969102250158,0.18224504777660028,-0.8400867006240188
3.75,1.0,2.019648902854228,0.9240284418171582,0.14965201098826375,-0.4290394834198948
3.75,1.125,1.3249827715245184,0.9341880898950634,0.15069844040671965,-0.05975031510537001
3.75,1.25,1.882931143125807,0.8917303087219963,0.1855146284408151,0.3758080036106946
3.75,1.375,1.960187896780255,0.9360656048294745,0.1616299486755041,0.788503788829818
3.75,1.5,1.9799226752186312,0.944523725164839,0.17290760321687115,1.2058217417174188
3.75,1.625,1.987441741811492,0.9704929006451843,0.16471655112700173,1.6477252633549486
3.75,1.75,1.9918545644703904,0.9496377532339937,0.19007070653550798,2.0603016270155026
3.75,1.875,1.995057827969123,0.9757311474693057,0.18855629459561482,2.563015091627184
3.75,2.0,1.9950580991168554,1.025009053923091,0.16278129280954282,2.9954441880529696
4.0,0.125,1.973844306972249,1.005703945940574,3.9580978569366834,-1.656492972017642
4.0,0.25,2.0226090488309336,0.9372060068754688,1.3924527374806475,-2.2684694910371905
4.0,0.375,2.023522270101456,0.9226339216293901,0.5495690498072385,-2.2585015110684403
4.0,0.5,2.021055617807998,0.8844291108998781,0.33170722092529253,-2.027119205190513
4.0,0.625,2.0205177631764806,0.912601040511583,0.19805776488240498,-1.6952142379124617
4.0,0.75,2.0276274036055955,0.8545907415834003,0.21998177568149205,-1.3143901050799258
4.0,0.875,2.024977306067302,0.8980442593908634,0.1731613778190096,-0.9394826571391994
4.0,1.0,2.023283708588591,0.906551997791427,0.15543728353695282,-0.5344042370498007
4.0,1.125,1.4838275470408762,0.9239204113440614,0.14941146634389288,-0.06257163112084357
4.0,1.25,1.9000826036566,0.8756710615965373,0.18862761773139186,0.36099312946314027
4.0,1.375,1.9688848912112478,0.9354975581359111,0.161591303294737,0.8213683482198425
4.0,1.5,1.9820565996429358,0.9789305501346097,0.1438752133324015,1.2591627418724667
4.0,1.625,1.9877198986938134,0.9654604881617141,0.16376503925026423,1.724644441038703
4.0,1.75,1.989428365061622,1.0054652409408635,0.15486811731555183,2.1948515304905776
4.0,1.875,1.99446022335778,1.0301362556716114,0.15472356976973656,2.6577669196922327
4.0,2.0,1.9966880382906078,0.991640746830669,0.18270932655082842,3.1579304705718805
