# G = 0.5
# D = 0.01
Ps,Pf,alpha,beta,D_eff,mean_vx
1.5,8.0,1.9905250190183914,1.040187436058768,0.9997273237643448,3.628064438635445
1.75,0.5,1.9609264008544225,0.944525445274123,0.9337791229484949,-0.3394337694127133
1.75,1.0,2.0025954046700085,0.9475120551301393,0.3881624520782893,-0.3448284176730409
1.75,1.5,1.9465104128488762,0.9635606483620985,0.3212989555517464,-0.20268072214968627
1.75,2.0,0.9316527106906701,0.9276853932522043,0.3743348647958039,0.005463874834130261
1.75,2.5,1.88919463661286,1.026405020526843,0.27366937580922135,0.25233547164968256
1.75,3.0,1.9581030742834025,0.9555873613913538,0.37296717124823275,0.5037495143164997
1.75,3.5,1.9769700579624856,0.9538718504072423,0.4232664429963203,0.7803581905425917
1.75,4.0,1.9920486140487585,1.0142480793083284,0.31819302273898353,1.034720078697903
1.75,4.5,1.9978248615209189,1.0479373885285366,0.29979943765204164,1.3125077008032338
1.75,5.0,1.9952326129731766,1.0575834828038377,0.3022003745010144,1.5688296083167237
1.75,5.5,1.9958025757226783,1.0631445366932597,0.2920803088495166,1.870535576368235
1.75,6.0,1.9965913151255674,1.0263519978382623,0.3557660854660028,2.107223388432745
1.75,6.5,1.996125395804168,1.007109388697581,0.4455569866990068,2.3351822072081063
1.75,7.0,1.999093536155444,1.0059344039366511,0.49273981133562594,2.585886597906165
1.75,7.5,1.9963536887121165,1.0176696832930305,0.5579435738858218,2.8285680836326383
1.75,8.0,1.9946433542642639,0.9660384764303823,0.7811630299456581,3.051597147332411
2.0,0.5,1.972233121197386,0.9964935505254358,0.8991259864104352,-0.3869278216257104
2.0,1.0,2.0256057552120015,0.9419515337291412,0.44418859473333866,-0.43361940121224907
2.0,1.5,2.0069613659689303,0.9517049174951752,0.3241143373000393,-0.31139097694611145
2.0,2.0,1.8752582850001878,1.010005638713508,0.26686091989614175,-0.13424896535385517
2.0,2.5,1.4561554724265133,0.956031955316642,0.353675292452812,0.06845788793449975
2.0,3.0,1.8971323068140318,0.931141341427269,0.377379660601072,0.29068341568461076
2.0,3.5,1.9571893968964214,0.9544529697515473,0.38608363640628446,0.5033371154274219
2.0,4.0,1.9912438010289466,1.068328116495341,0.26961370074693086,0.7512667659832527
2.0,4.5,1.9874617328730386,1.0196763247066796,0.3396121673513073,0.9817509529240688
2.0,5.0,1.9921375713948715,0.9697543922632383,0.43419589531403224,1.2343749638026915
2.0,5.5,2.001226353830458,0.9994121113290569,0.38093990522938853,1.4621900213069408
2.0,6.0,1.9970024020844055,0.965583562510663,0.4687144674191291,1.7137992994565188
