lp_w,Pf_Ps,alpha,beta,trap_frac,mean_vx
3.5,1.0,1.5538419534952665,0.9827520637336548,0.3773111111111111,0.649976323117042
3.5,1.125,1.5866681718515059,1.0711367915243808,0.3786888888888889,0.6563489345122386
3.5,1.25,1.6299907917312584,0.9790380236190421,0.3691111111111111,0.8262590899542047
3.5,1.375,1.6946142232244228,1.0764656760859257,0.37306666666666666,0.9067028951375086
3.5,1.5,1.7005272098229394,0.9889624330380067,0.3732,0.9357424531633571
3.5,1.625,1.6809742068964348,0.9644878443455045,0.37493333333333334,0.9552827396556006
3.5,1.75,1.7795705180138124,1.0606806223916194,0.37122222222222223,1.138218745013463
3.5,1.875,1.7644472691127995,1.0355998152794947,0.3705333333333333,1.1835634179781338
3.5,2.0,1.792088478913142,1.1050066484198364,0.37322222222222223,1.227661168714472
3.75,0.125,1.0478051128635277,1.0380100897279556,0.3826222222222222,0.08634160394469255
3.75,0.25,1.0696928316013956,1.0132734566934347,0.38093333333333335,0.19615082444998438
3.75,0.375,1.1634061691719029,1.0341573515903804,0.38024444444444444,0.27000431793968493
3.75,0.5,1.2616520194111152,0.9979232742827955,0.3802888888888889,0.3464024054243349
3.75,0.625,1.3709326068697516,1.0770114626661522,0.3824222222222222,0.404513435244788
3.75,0.75,1.3759123954575634,1.0028360831723002,0.3824666666666667,0.4794276723236783
3.75,0.875,1.4434612114056513,1.0307744212379932,0.3835777777777778,0.5290358461585412
3.75,1.0,1.525583783455714,1.0761430747698575,0.38351111111111114,0.5980006795406866
3.75,1.125,1.560558932881794,0.9660382457416636,0.37862222222222225,0.7447559801672302
3.75,1.25,1.6216932205842656,1.0548868419978756,0.3772888888888889,0.8503562738305037
3.75,1.375,1.6539383028436856,1.0585443311286327,0.3761777777777778,0.8753162338650504
3.75,1.5,1.6930188893246416,0.9525539238177863,0.37806666666666666,0.9601892022817636
3.75,1.625,1.7145022496142883,1.000050559800121,0.3748888888888889,1.1172221658825296
3.75,1.75,1.7403910440111416,1.0831968778370504,0.37708888888888886,1.122030096825048
3.75,1.875,1.7569582774622035,1.0332129536407797,0.3741555555555556,1.2316416539109187
3.75,2.0,1.7684809037123683,0.9616536803917665,0.3750222222222222,1.2840346390252604
4.0,0.125,1.0887253347292607,1.0819373157955243,0.38535555555555556,0.0788872879881185
4.0,0.25,1.1281995853396851,1.0640693382740776,0.38822222222222225,0.15038153779395974
4.0,0.375,1.161368511230759,1.0348475818187546,0.39022222222222225,0.20992698830203352
4.0,0.5,1.2552615278956076,1.0621213579657207,0.38326666666666664,0.3404303646140957
4.0,0.625,1.2953581197714104,1.0218821746362772,0.3851777777777778,0.44107171116211513
4.0,0.75,1.4359262284866423,1.0611717694476182,0.3861777777777778,0.4408052959360706
4.0,0.875,1.4914368002119565,1.0670948220633392,0.38593333333333335,0.5668196560092514
4.0,1.0,1.5102762298358765,1.0144653714367262,0.3864222222222222,0.6105802202780977
4.0,1.125,1.5761668010528276,0.9560308088049598,0.3828666666666667,0.7383201213976976
4.0,1.25,1.6005647530899256,0.9978122682767545,0.3824888888888889,0.8500207417803517
4.0,1.375,1.659785886609972,1.021682373197148,0.3838666666666667,0.9070444934176581
4.0,1.5,1.6907135264326976,1.0516543549878148,0.38024444444444444,1.0135324268117574
4.0,1.625,1.7459059100670524,1.104827309438721,0.3824,1.0718874144694313
4.0,1.75,1.7266116057052574,1.0283494328442198,0.37795555555555554,1.1815342000158433
4.0,1.875,1.760242754722924,0.9863852304429539,0.37737777777777776,1.2748538623539483
4.0,2.0,1.804555770855841,1.0883083305628265,0.37637777777777776,1.3702753710042093
