lp_w,Pf_Ps,alpha,trap_frac,mean_vx
1.0,0.75,1.3054326934071814,0.23342,0.8421119557838547
1.0,0.875,1.6141389433736348,0.2186,1.5237337370649506
1.0,1.0,1.752086691014924,0.20512,2.4225239094399713
1.0,1.125,1.8610333234539262,0.19094,3.2082997876037496
1.0,1.25,1.9058222955554265,0.18252,4.236254627949745
1.0,1.375,1.9370971825498555,0.17202,4.749727814945109
1.0,1.5,1.954514273603189,0.15892,6.246867507254368
1.0,1.625,1.953673130967474,0.14902,7.305026650561554
1.0,1.75,1.9670651255597624,0.1446,7.899231933120344
1.0,1.875,1.9794956618770156,0.13454,9.130622616551287
1.0,2.0,1.9825398907017933,0.12472,10.488042070281892
1.25,0.125,1.1134865369278182,0.31114,-0.5619977926007713
1.25,0.25,1.1227581092180052,0.30292,-0.732911515085078
1.25,0.375,1.1871463119147654,0.28894,-0.6914658364429155
1.25,0.5,1.2975850045825366,0.27234,-0.9486680199842168
1.25,0.625,1.082092623025935,0.25834,-0.14405880389654582
1.25,0.75,1.0712029059646546,0.24022,0.4741717210016502
1.25,0.875,1.3463996158588973,0.22716,1.1797757942157776
1.25,1.0,1.6930093719037917,0.21082,2.007893496206897
1.25,1.125,1.8352915536036902,0.1932,3.1675198606890134
1.25,1.25,1.8735908141003192,0.18476,4.148411054641399
1.25,1.375,1.9186745911446152,0.1685,5.417940659630785
1.25,1.5,1.9439065210816742,0.16246,6.60628852930998
1.25,1.625,1.9683357120423661,0.14942,7.985489515168059
1.25,1.75,1.9915425149044461,0.13834,9.277392381864312
1.25,1.875,1.9826980788196202,0.13088,10.479826189409133
1.25,2.0,1.98468653537846,0.123,12.074096786010587
1.5,0.125,1.1881468343680914,0.331,-1.1937494320930861
1.5,0.25,1.442225999584025,0.31974,-1.8848145932667149
1.5,0.375,1.6060847849043043,0.30058,-1.817028551246569
1.5,0.5,1.5928610336464861,0.28676,-1.8491864996412373
1.5,0.625,1.5318850236882087,0.26512,-1.0812004703516067
1.5,0.75,1.2591305453824058,0.24478,-0.7556715803238476
1.5,0.875,0.9925848431310424,0.2269,0.19898513676658858
1.5,1.0,1.6002942458868947,0.207,1.6856431841111654
1.5,1.125,1.8140281500488054,0.18672,3.1866673576929467
1.5,1.25,1.9073100197058845,0.18114,4.123180554879675
1.5,1.375,1.9336115663087514,0.16704,5.792703237789834
1.5,1.5,1.9698492489202208,0.15436,7.42364152630562
1.5,1.625,1.9632037216176421,0.14446,9.15385480922557
1.5,1.75,1.978079786918007,0.13518,10.77646543005336
1.5,1.875,1.978923374675901,0.12634,12.429071089054574
1.5,2.0,1.9868769402679434,0.11872,13.951633416349553
1.75,0.125,1.2680080767745423,0.338,-1.4072358521139814
1.75,0.25,1.5948505069847512,0.32932,-2.7040458866581916
1.75,0.375,1.792287618023043,0.30968,-2.989758474140248
1.75,0.5,1.859219184507489,0.29164,-3.3900660216602096
1.75,0.625,1.8353030718726044,0.26726,-2.502941634872595
1.75,0.75,1.7325056556722853,0.2432,-1.7483949680141142
1.75,0.875,1.0645518860599412,0.22658,-0.25522383210627386
1.75,1.0,1.4302308658293053,0.20372,1.2423826715499402
