lp_w,Pf_Ps,alpha,trap_frac,mean_vx
2.0,1.75,1.92932696211461,0.0512,1.7134308571445527
2.0,1.875,1.9207148031397934,0.05226666666666667,1.661319205846342
2.0,2.0,1.9462900145831885,0.052644444444444445,1.574494388256802
2.25,0.125,1.0605428738505744,0.057,-0.2995154430924322
2.25,0.25,1.1753893210736752,0.05715555555555556,0.13388842941370024
2.25,0.375,1.2381520777759847,0.05528888888888889,-0.15117935766454477
2.25,0.5,1.1951453366598521,0.05846666666666667,-0.29258749233238646
2.25,0.625,1.0686561228113205,0.057044444444444446,-0.22499684491688596
2.25,0.75,1.023010708869264,0.0584,-0.1282408424410906
2.25,0.875,1.2637736133712902,0.054266666666666664,0.3404626915270103
2.25,1.0,1.512412218214403,0.05331111111111111,0.49342227455798227
2.25,1.125,1.69336652351995,0.057577777777777776,0.4484671444241414
2.25,1.25,1.763817421622584,0.05471111111111111,0.8849670904732428
2.25,1.375,1.8679054325335387,0.05411111111111111,0.5173477228969361
2.25,1.5,1.886605094370102,0.05486666666666667,1.342942954144215
2.25,1.625,1.910358590883965,0.05162222222222222,1.2607353003049468
2.25,1.75,1.921668514817996,0.05371111111111111,1.4066385170250637
2.25,1.875,1.9581845143107417,0.05388888888888889,1.790326760609175
2.25,2.0,1.9614481430772874,0.05433333333333333,2.361328803798867
2.5,0.125,1.2118099906679247,0.060844444444444444,-0.1676247908851663
2.5,0.25,1.4328437318958869,0.05782222222222222,0.001808603482191039
2.5,0.375,1.479654657906243,0.05951111111111111,-0.575425271498231
2.5,0.5,1.4868290299350817,0.057866666666666663,-0.19285408094800705
2.5,0.625,1.2085461384716407,0.057888888888888886,-0.11231204345431478
2.5,0.75,0.9858511755475239,0.0562,-0.05961214428111807
2.5,0.875,1.1434123422533413,0.0578,0.6223202702132472
2.5,1.0,1.433124835234193,0.057,0.11088663199355768
2.5,1.125,1.6314311974929359,0.05386666666666667,0.8527504529868016
2.5,1.25,1.7561891554150826,0.054511111111111114,0.7380105089117267
2.5,1.375,1.8460935008451735,0.05764444444444444,0.9735427924347211
2.5,1.5,1.8959814561686317,0.05591111111111111,0.9567448037758473
2.5,1.625,1.9224776793582463,0.05315555555555555,1.2739043169086162
2.5,1.75,1.9318580469046018,0.053622222222222224,1.7624564305484
2.5,1.875,1.9430252303496756,0.052866666666666666,2.131549798608938
2.5,2.0,1.9653489222162854,0.0534,2.175896795987077
2.75,0.125,1.2793185650239665,0.061,-0.2679970324286135
2.75,0.25,1.6037503068343466,0.061066666666666665,-0.6791501743954951
2.75,0.375,1.6880964497762487,0.061,-0.6666423100070866
2.75,0.5,1.72815165461371,0.06115555555555555,-0.8130403133484163
2.75,0.625,1.4866642380637745,0.05684444444444445,-0.08673345111620992
2.75,0.75,1.2641005191687673,0.0592,-0.6076814483831169
2.75,0.875,1.0038709130437227,0.0556,-0.04909582161254285
2.75,1.0,1.319657673741707,0.054844444444444446,0.45740423832908683
2.75,1.125,1.6481114306012128,0.05566666666666667,0.5598071685510513
