# G = 0.0
# D = 0.01
lp_w,Pf_Ps,alpha,beta,D_eff,mean_vx
0.75,0.375,1.4342703711878089,1.0268531552796787,0.2574416577971897,0.10201525401558663
0.75,0.5,1.5793459731245152,1.0079289075762734,0.27437999386344997,0.1126418428418627
0.75,0.625,1.6257404017916057,0.9932005265793943,0.32339439590722124,0.1775213662714095
0.75,0.75,1.7170372904544011,1.0789769865333545,0.23418318031284036,0.20526276963168388
0.75,0.875,1.7835517523607953,1.0473687533564624,0.2575600175534217,0.23843235818373376
0.75,1.0,1.7704435766602034,1.03821552978627,0.28076009590178663,0.3054134397313202
0.75,1.125,1.8217038701980246,1.0573810385979365,0.2897596231773971,0.33116368942583907
0.75,1.25,1.8448142154477336,1.0796111160430697,0.25228646997987836,0.34073892783064547
0.75,1.375,1.817610955725281,1.0346678561580243,0.308562505354044,0.36737367329710097
0.75,1.5,1.8621557575961816,1.0214498211033842,0.35375835100757363,0.39919469326026646
0.75,1.625,1.8651832280679117,1.0721683885370556,0.28018506936261456,0.4594984376370558
0.75,1.75,1.8762959388027427,1.0197111224276836,0.3880531179006832,0.47200271816614625
0.75,1.875,1.8611202493882153,1.0452934334328423,0.35180350652370906,0.5243858210763024
0.75,2.0,1.884880425293562,1.057049524488676,0.36098140688087565,0.5347870059880633
1.0,0.125,1.0651976902891604,1.018852683585806,0.46966279346492534,0.02767657191696292
1.0,0.25,1.2462488967617071,1.0467525371503563,0.4129726370718035,0.09050119928310914
1.0,0.375,1.4229313208275307,1.0509080374656234,0.4037930622133998,0.11293767763711328
1.0,0.5,1.5094459831830718,1.0526490314384436,0.4648801589169896,0.154569168078969
1.0,0.625,1.5859549392540058,0.9800261783748718,0.5629311902733164,0.19721703345690242
1.0,0.75,1.6658815497511088,1.0043968213753571,0.5080871222777386,0.24643472098235766
1.0,0.875,1.7468787251641869,1.0577188162371063,0.44290414565081293,0.29788735101577124
1.0,1.0,1.7578282001520311,1.0080351931623612,0.5455948086826546,0.31954033857239345
1.0,1.125,1.7787224924871243,1.0432518272551885,0.4960273546374043,0.3529683976986436
1.0,1.25,1.7916575970971573,1.0224285094368504,0.5345287083768445,0.3941358945444697
1.0,1.375,1.8297836700979921,1.0559907974609049,0.48416132915132604,0.4410050313970512
1.0,1.5,1.8455236229138936,1.0521665742243747,0.5162375063123693,0.47471427686867
1.0,1.625,1.8329848378365352,1.0145578214750781,0.652718317259467,0.5017328241626372
1.0,1.75,1.8797973604545681,1.0156646711955117,0.6032218979608274,0.5451264927554482
1.0,1.875,1.8511966501967176,1.0010947310026759,0.7222635570945198,0.6064873283470247
1.0,2.0,1.8888343781726025,1.059427414833322,0.604989196147093,0.6496462642073995
1.25,0.125,1.0757143882938247,1.0095922126920052,0.740803896797101,0.038239375011469526
1.25,0.25,1.145656929815759,0.9939505598035727,0.800044526338534,0.05349898118441087
1.25,0.375,1.331521108818489,1.0479711174228155,0.6633771393113665,0.1385665249627191
1.25,0.5,1.4350141856705347,1.0225860271106806,0.7505379438107265,0.1710965892483289
1.25,0.625,1.4906056713222207,1.0004260011312969,0.7990655355882796,0.20823628324664165
1.25,0.75,1.619979155396139,0.9898484297460064,0.8910165157618408,0.31740040700407685
1.25,0.875,1.6483510010170275,0.9852467142094075,0.8641939297059935,0.3108549380524173
